URL,Title,Status Code,Load Time (ms),Self-Referencing URL with #,Anchor Details
https://www.melbournepolytechnic.edu.au/short-courses/lea-licensed-electrician-practical-lep-assessment/,LEA - Licensed Electrician Practical (LEP) Test - Melbourne Polytechnic,200,79,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/barbering/,Certificate III in Barbering course| Melbourne Polytechnic,200,55,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/,Events at Melbourne Polytechnic,200,55,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/industry-engagement-event-engineering-and-construction/,Industry Engagement Engineering & Construction - Melbourne Polytechnic,200,41,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/working-out-the-life-balance/,Working out the Life Balance | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/nathan-andrews-wins-graduate-of-the-year-at-sports-turf-awards/,Nathan Wins Sports Turf Graduate of the Year | Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/andrew-ferry-flicks-the-switch-through-vcal/,Andrew Ferry flicks the switch through VCAL | Melbourne Polytechnic,200,52,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/akolda-comes-full-circle-through-community-services/,Akolda comes full circle through Community Services | Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/cookery-student-tracey-robson-garth-wins-national-culinary-title/,Tracey Robson-Garth Culinary title | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/jewellery-maker-career/,Bright Future for Australian Jewellery Makers | Melbourne Polytechnic,200,67,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/mechanical-engineers-changing-the-future/,Mechanical Engineering Careers | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/belinda-watson/,Melbourne Polytechnic Staff - Belinda Watson,200,57,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/mal-ioannou/,Melbourne Polytechnic Staff - Mal Ioannou,200,44,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/rosalind-herriotts/,Melbourne Polytechnic Staff - Rosalind Herriotts,200,64,false,
https://www.melbournepolytechnic.edu.au/about-us/policies-and-procedures/marketing-and-recruitment-privacy-notice/,Marketing and Recruitment Privacy Notice,200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1970s/preston-technical-college-learning-resource-centre-the-model-for-quality-in-the-1970s/,Preston Tech School for TAFE  | Melbourne Polytechnic,200,40,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1960s/,COLTECH Through the Decades - 1960s | Melbourne Polytechnic,200,42,false,
https://www.melbournepolytechnic.edu.au/study/how-to-enrol/audition-and-interview-advice/jewellery-interview-and-folio-advice/,Jewellery Interview and Folio Advice,200,78,false,
https://www.melbournepolytechnic.edu.au/study/agriculture-and-land-management/,Agriculture Courses | TAFE Course,200,92,false,
https://www.melbournepolytechnic.edu.au/locations/online/,Online Study | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/industry-partnerships/career-practitioners/book-a-campus-tour/,Book a Campus Tour,200,117,false,
https://www.melbournepolytechnic.edu.au/study/diploma/agriculture/,Diploma of Agriculture Melbourne | Melbourne Polytechnic,200,90,false,
https://www.melbournepolytechnic.edu.au/study/certificate-ii/engineering/jewellery/,Certificate II in Jewellery | Melbourne Polytechnic,200,115,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/painting-and-decorating/,Certificate III in Painting and Decorating,200,76,false,
https://www.melbournepolytechnic.edu.au/study/certificate-ii/animal-care/,Certificate II in Animal Care | Melbourne Polytechnic,200,83,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/visual-arts/,Certificate III in Visual Arts | Melbourne Polytechnic,200,71,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/early-years-education-the-perfect-career-fit-for-nicole/,"Early Years Education, the perfect career fit for Nicole | Melbourne Polytechnic",200,79,false,
https://www.melbournepolytechnic.edu.au/study/certificate-ii/auslan/,Certificate II in Auslan TAFE | Melbourne Polytechnic,200,78,false,
https://www.melbournepolytechnic.edu.au/study/undergraduate-certificate/agriculture/,Undergraduate Certificate in Agriculture,200,95,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/bricklaying-and-blocklaying/apprenticeship/,Study Certificate III in Bricklaying/Blocklaying (App),200,63,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/kasey-woods-career-path-in-plumbing/,Kasey Wood's Career Path in Plumbing | Melbourne Polytechnic,200,51,true,"<a href=""#"" class="""" title=""Certificate IV in Plumbing and Services - Operations Stream"">"
https://www.melbournepolytechnic.edu.au/study/certificate-iv/building-and-construction/,Cert IV in Building and Construction | Melbourne Polytechnic,200,85,false,
https://www.melbournepolytechnic.edu.au/study/fees/local-student-fees/fees-for-local-vocational-education-students/debitsuccess/,Tuition fee payment plan - Debitsuccess,200,57,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/glaas-inc-introduction-to-stained-glass-workshop/,Glaas Inc Introduction to Stained Glass - Melbourne Polytechnic,200,63,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/epping-mini-welcomes-and-wayfinding/,Epping - Mini Welcomes and Wayfinding - Melbourne Polytechnic,200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/fairfield-re-o-week/,Fairfield Re-O Week - Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/moodji-day-at-preston/,Moodji Day at Preston - Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/epping-re-o-week/,Epping Re-O Week - Melbourne Polytechnic,200,42,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/glass-evolution-2023-exhibition/,Glass Evolution 2023 Exhibition - Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/fairfield-belonging-fest/,Fairfield - Belonging Fest - Melbourne Polytechnic,200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/moodji-day-at-epping/,Moodji Day at Epping - Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/preston-o-fest/,Preston O-Fest - Melbourne Polytechnic,200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/wine-appreciation-dinner-st-georges/,Wine Appreciation Dinner at St Georges - Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/melt-jewellery-exhibition/,MELT Jewellery Exhibition - Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/epping-harmony-day/,Epping - Harmony Day - Melbourne Polytechnic,200,38,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/preston-harmony-day/,Preston - Harmony Day - Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/glass-makers-market-at-prahran-campus/,Glass Makers' Market at Prahran Campus - Melbourne Polytechnic,200,64,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/prahran-o-fest/,Prahran O-Fest - Melbourne Polytechnic,200,37,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/accessing-the-hidden-job-market/,Accessing The Hidden Job Market - Melbourne Polytechnic,200,55,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/epping-o-fest/,Epping O-Fest - Melbourne Polytechnic,200,41,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/fairfield-student-charter-launch/,Fairfield Student Charter Launch - Melbourne Polytechnic,200,42,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/resume-writing/,Resume Writing - Melbourne Polytechnic,200,43,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/interact-positively-and-effectively-with-others/,Interact Positively and Effectively with Others - Melbourne Polytechnic,200,50,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/greensborough-student-charter-launch/,Greensborough Student Charter Launch - Melbourne Polytechnic,200,46,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/preston-student-charter-launch/,Preston Student Charter Launch - Melbourne Polytechnic,200,52,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/epping-student-charter-launch/,Epping Student Charter Launch - Melbourne Polytechnic,200,41,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/engaging-with-prospective-employers/,Engaging with Prospective Employers - Melbourne Polytechnic,200,46,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/new-horizons-bachelor-of-music-showcase/,New Horizons: Bachelor of Music Showcase - Melbourne Polytechnic,200,40,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/tafe-or-university-which-is-your-best-option/,TAFE or University? Which is your best option? - Melbourne Polytechnic,200,42,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/whittlesea-show-2023/,Whittlesea Show 2023 - Melbourne Polytechnic,200,38,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/heidelberg-student-charter-launch/,Heidelberg Student Charter Launch - Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/respect-and-equality-in-tafe-week/,Respect and Equality in TAFE week - Melbourne Polytechnic,200,43,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/eric-law-building-a-solid-career-in-the-built-environment/,Eric Law building a solid career in the built environment | Melbourne Polytechnic,200,53,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/midway-exhibition/,Midway Exhibition - Melbourne Polytechnic,200,44,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/responding-to-australia-s-ageing-population/,Responding to Australia's Ageing Population | Melbourne Polytechnic,200,45,true,"<a href=""#"" class="""" title=""Certificate III in Individual Support - Aged Care"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/new-food-incubator-opens-in-preston-offering-local-start-up-businesses-a-place-to-grow/,New food incubator opens in Preston | Melbourne Polytechnic,200,76,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/listen-to-christmas-at-federation-square/,Listen to Christmas at Federation Square | Melbourne Polytechnic,200,57,true,"<a href=""#"" class="""" title=""Sound Production"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/arpita-circles-back-to-business-and-accounting/,Arpita circles back to Business and Accounting | Melbourne Polytechnic,200,48,true,"<a href=""#"" class="""" title=""Free TAFE Courses"">,<a href=""#"" class="""" title=""Free TAFE Eligibility"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/allianz-partners-help-students-navigate-a-challenging-time/,Allianz Partners help students navigate a challenging time | Melbourne Polytechnic,200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/music-student-eve-finds-light-in-lockdown/,Music student Eve finds light in lockdown | Melbourne Polytechnic,200,42,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/how-is-our-built-environment-changing-after-2020/,How is our Built Environment changing | Melbourne Polytechnic,200,95,true,"<a href=""#"" class="""" title=""Bachelor of the Built Environment"">,<a href=""#"" class="""" title=""Never Stop Learning Higher Education"">,<a href=""#"" class="""" title=""Never Stop Learning Higher Education"">,<a href=""#"" class="""" title=""Never Stop Learning Higher Education"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/introducing-our-theatre-remote-learning-class-of-2020/,Introducing 'Theatre Arts Remote Learning Class of 2020' | Melbourne Polytechnic,200,61,true,"<a href=""#"" class="""" title=""test page only"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/melbourne-polytechnic-offers-free-courses-in-infection-control/,Melbourne Polytechnic offers free course in infection control | Melbourne Polytechnic,200,44,true,"<a href=""#"" class="""" title=""Infection Control Skill Set Short Courses"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/stay-protected-with-the-best-hand-sanitisers/,Stay protected with the best hand sanitisers | Melbourne Polytechnic,200,50,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/new-tafe-funding/,Learn More About New TAFE funding | Melbourne Polytechnic,200,41,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/andrew-brings-on-site-building-knowledge-to-the-classroom/,Andrew Brings On-site Building Knowledge to the Classroom | Melbourne Polytechnic,200,54,true,"<a href=""#"" class="""" title=""Certificate IV in Building and Construction (Building)"">,<a href=""#"" class="""" title=""Diploma of Building and Construction (Building)"">,<a href=""#"" class="""" title=""Certificate IV in Building and Construction (Building)"">,<a href=""#"" class="""" title=""Certificate IV in Training and Assessment"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/dr-rika-shimo-changes-career-course-with-viticulture/,Dr Rika Shimo Changes Career Course With Viticulture | Melbourne Polytechnic,200,47,true,"<a href=""#"" class="""" title=""Agriculture and Land Management"">,<a href=""#"" class="""" title=""Agriculture and Land Management"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/melbourne-polytechnic-takes-immediate-precautions-following-a-confirmed-coronavirus-case-at-the-greensborough-campus/,Greensborough Campus Precautions | Melbourne Polytechnic,200,50,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/new-changes-to-the-residential-tenancies-act/,New Changes To The Residential Tenancies Act | Melbourne Polytechnic,200,45,true,"<a href=""#"" class="""" title=""Advanced Diploma of Conveyancing"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/melbourne-polytechnic-voted-one-of-the-best-tafe-colleges-in-asia-pacific/,One of the best TAFE colleges | Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/right-at-home-with-the-interior-design-experts/,Right At Home With The Interior Design Experts | Melbourne Polytechnic,200,53,true,"<a href=""#"" class="""" title=""Diploma of Interior Design"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/landscape-construction-student-luke-finds-his-backyard-bliss/,Landscape Construction Student Luke Finds His Backyard Bliss | Melbourne Polytechnic,200,43,true,"<a href=""#"" class="""" title=""Certificate III in Landscape Construction - Non-Apprenticeship"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/maximise-your-hours-at-home/,Maximise Your Hours at Home | Melbourne Polytechnic,200,50,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/sean-mcgrath-takes-a-different-path-with-building-design/,Sean McGrath Takes A Different Path With Building Design | Melbourne Polytechnic,200,88,true,"<a href=""#"" class="""" title=""Advanced Diploma of Building Design (Architectural)"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/student-recruitment-star-recognised-by-tertiary-information-service/,Student Recruitment star recognised by TIS | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/cooking-for-pop-royalty-for-teacher-muriel/,Cooking for Pop Royalty | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/18-million-funding-boost-for-residential-care-worker-training/,$1.8 million funding boost for residential care worker training | Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/achievable-gardens-win-for-sarah-at-melbourne-international-flower-and-garden-show/,Students at Melbourne Flower Show | Melbourne Polytechnic,200,74,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/creating-a-career-in-the-great-outdoors/,Creating a Career in the Great Outdoors | Melbourne Polytechnic,200,46,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/tales-of-cyprus-a-passion-project-for-con/,Tales of Cyprus a Passion Project for Con | Melbourne Polytechnic,200,50,true,"<a href=""#"" class="""" title=""Diploma of Visual Arts - Illustration"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/how-melbourne-homes-have-changed-over-50-years/,How Melbourne Homes Have Changed Over 50 Years | Melbourne Polytechnic,200,61,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/your-guide-to-nailing-that-job-interview/,Your Guide To Nailing That Job Interview | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/essentials-for-a-career-in-graphic-design/,Essentials For A Career In Graphic Design | Melbourne Polytechnic,200,50,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/whos-looking-after-your-kids/,Who's Looking After Your Kids? | Melbourne Polytechnic,200,53,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/found-students-film-elusive-brush-tailed-phascogale/,Found! Students Film Elusive Brush-tailed Phascogale | Melbourne Polytechnic,200,46,true,"<a href=""#"" class="""" title=""Diploma of Conservation and Land Management"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/annas-illustration-studies-lead-her-to-teaching/,Anna's Illustration Studies Lead Her to Teaching | Melbourne Polytechnic,200,47,true,"<a href=""#"" class="""" title=""Certificate IV in Visual Arts"">,<a href=""#"" class="""" title=""Diploma of Visual Arts - Illustration"">,<a href=""#"" class="""" title=""Advanced Diploma of Creative Product Development"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/students-and-teachers-travel-to-zambia-to-lend-a-hand/,Students and Teachers Travel to Zambia to Lend a Hand | Melbourne Polytechnic,200,46,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/career-change-teacher-to-student-to-business-owner/,Teacher to Student to Business Owner | Melbourne Polytechnic,200,53,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/protecting-information-with-cyber-security/,Protecting Information with Cyber Security | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/biggest-engineering-blunders-of-all-time/,Biggest Engineering Blunders Of All Time | Melbourne Polytechnic,200,71,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/jewellery-students-sweep-regional-worldskills-competition/,Jewellery students sweep Regional Worldskills competition | Melbourne Polytechnic,200,56,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/turn-your-photography-hobby-into-a-career/,Turn Your Photography Hobby Into A Career | Melbourne Polytechnic,200,48,true,"<a href=""#"" class="""" title=""Certificate IV in Photography and Photo Imaging"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/hospitality-students-win-state-wide-award/,Hospitality students win State-wide award | Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/social-enterprise-red-tops-coffee-arrives-at-heidelberg/,Social Enterprise Red Tops Coffee Arrives | Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/students-share-their-expertise-at-the-2019-home-show/,Students share their expertise at the 2019 Home Show | Melbourne Polytechnic,200,54,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/show-ing-that-our-agriculture-students-are-top-notch/,Show-ing that our Agriculture students are top notch | Melbourne Polytechnic,200,46,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/bachelor-of-information-technology-students-cap-off-year-with-real-life-experience/,Students Cap Off Year with Real-Life Experience | Melbourne Polytechnic,200,58,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/julie-harris-changes-career-direction/,Julie Harris Changes career direction | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/dan-found-his-calling-in-agriculture/,Dan found his calling on the land | Melbourne Polytechnic,200,59,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/international-civil-engineering-student-shines-in-victorian-training-awards/,Victorian Training Awards | Melbourne Polytechnic,200,73,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/carving-out-a-work-space-to-call-your-own/,Carving out a work space to call your own | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/connected-by-keyboard/,Connected by Keyboard | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/from-nanotechnology-to-cookery-how-kush-found-his-something/,From Nanotechnology to Cookery | Melbourne Polytechnic,200,72,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/giving-interior-design-students-real-world-experience/,Giving Interior Design Students Real World Experience | Melbourne Polytechnic,200,56,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/what-now-after-open-day/,What now after Open Day? | Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/central-australian-trek-photography-highlights-domestic-violence-campaign/,Trek Photography Highlights Domestic Violence Campaign | Melbourne Polytechnic,200,53,true,"<a href=""#"" class="""" title=""Diploma of Photography and Photo Imaging"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/how-to-become-a-winemaker/,How to Become a Winemaker | Study at Melbourne Polytechnic | Melbourne Polytechnic,200,59,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/photography-teacher-keren-dobia-wins-aipp-2017-photographer-of-the-year/,Dobia Wins AIPP 2017 Photographer Of The Year | Melbourne Polytechnic,200,43,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/eric-hospitality/,International student Eric finds his hospitality home in Melbourne | Melbourne Polytechnic,200,64,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/influencing-the-future-careers-in-early-years-education/,Careers in Early Years Education | Melbourne Polytechnic,200,58,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/prestigious-award-for-visual-arts-teacher-con-emmanuelle/,Award for Visual Arts Teacher Con Emmanuelle | Melbourne Polytechnic,200,50,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/naidoc-week-2021-heal-country/,NAIDOC Week 2021 - Heal Country | Melbourne Polytechnic,200,43,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/apprentice-chef-nick-gnafakis-a-national-winner/,Apprentice chef Nick Gnafakis a national winner | Melbourne Polytechnic,200,58,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/patrick-co-bachelor-information-technology/,IT is Patrick Theodore Co's New Career Choice | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/andre-hospitality/,International student Andre finds his fit with hospitality | Melbourne Polytechnic,200,62,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/how-to-become-an-engineer/,How to Become an Engineer | Melbourne Polytechnic,200,61,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/keseenee-excels-in-bachelor-of-hospitality-management/,Keseenee excels in Bachelor of Hospitality Management | Melbourne Polytechnic,200,73,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/a-dream-career-in-early-childhood-education-becomes-reality-for-diah/,Diah's dream career in education | Melbourne Polytechnic,200,67,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/sod-turned-on-40-mil-collingwood-campus-transformation/,A $40 mil Collingwood campus | Melbourne Polytechnic,200,54,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/former-student-turned-food-entrepreneur-shares-recipe-for-success/,Former Student's Recipe for Success | Melbourne Polytechnic,200,60,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/what-is-an-administrative-professional/,What is an Administrative Professional? | Melbourne Polytechnic,200,76,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/mifgs2023/,MIFGS Winners at Melbourne Polytechnic | Melbourne Polytechnic,200,73,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/building-a-career-in-architecture/,Building a career in Architecture | Melbourne Polytechnic,200,54,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/how-to-get-started-in-construction-trades/,How to get started in Construction Trades | Melbourne Polytechnic,200,54,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/necaawards2023/,2023 NECA Education & Careers Awards | Melbourne Polytechnic,200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/accounting-vs-bookkeeping-what-is-the-difference/,Accounting vs. Bookkeeping | Melbourne Polytechnic,200,82,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/cyber-security-successful-career/,Building a Successful Career in Cyber Security | Melbourne Polytechnic,200,57,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/blooming-floristry-career/,Is Floristry Still a Blooming Career? | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/music-sound-production-possibilities/,Exploring the Possibilities of a Music Degree | Melbourne Polytechnic,200,160,true,"<a href=""#"" class="""" title=""Diploma of Music - Sound Production"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/guide-to-illustration-careers/,A Guide To Pursuing a Career in Illustration | Melbourne Polytechnic,200,71,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/fuzhou-melbourne-polytechnic-celebrations/,Fuzhou Melbourne Polytechnic Celebrates 20 Years | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/graphic-design-skills-you-should-master/,Skills Every Aspiring Graphic Designer Should Master | Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/future-of-sound-production/,The Future of Sound Production | Melbourne Polytechnic,200,61,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/career-in-costume-design/,Pursuing a Career in Costume Design | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/early-childhood-education-career-path/,5 Rewarding Career Paths for Early Childhood Education Graduates | Melbourne Polytechnic,200,69,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/2023-inclusive-training-provider-oty/,Melbourne Polytechnic a Finalist for 2023 Inclusive Training Provider of the Year | Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/sports-turf-in-demand-jobs/,Kick-start Your Sports Turf Career | Melbourne Polytechnic,200,59,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/2023-inclusive-training-provider-winner/,Melbourne Polytechnic Awarded 2023 Inclusive Training Provider of the Year | Melbourne Polytechnic,200,46,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/endless-possibilities-of-automation/,Possibilities of Automation | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/melbourne-polytechnic-jobs-board-connecting-graduates-and-employers/,Melbourne Polytechnic Jobs Board Connecting Graduates and Employers | Melbourne Polytechnic,200,44,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/outstanding-food-fibre-and-animal-industries-vocational-education-student-of-the-year-stephanie-curavic/,Pursuing a Lifelong Dream: Stephanie’s Story | Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/long-term-career-goals-for-success/,Long-Term Career Goals | Melbourne Polytechnic,200,57,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/statement-in-relation-to-the-voice-to-parliament/,Statement in relation to the Voice to Parliament | Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/discover-why-education-is-a-journey-without-end/,Lifelong Learning Benefits | Melbourne Polytechnic,200,54,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/outstanding-apprentice-trainee-of-the-year-2023-jesscia-currie/,Our Differences are our Strengths: Jessica’s Story | Melbourne Polytechnic,200,47,true,"<a href=""#"" class="""" title=""Certificate II in Furniture Making Pathways / Certificate II in Building and Construction"">"
